Contract_ID,License_Type,Vendor,Start_Date,End_Date,Owner,Criticality,Days_to_Renewal,Renewal_Flag,Total_Users,Active_Users,Avg_Utilization_Pct,Total_Annual_Budget_USD,Total_Actual_Spend_USD,Spend%,Budget_Status,Total_True_Up_USD,Stages,Approval_Status,Max_Days_in_Stage
C-1536,Contributor,AWS,24-04-2023,02-03-2026,Procurement,Medium,59,Warning,145,137,95.1,6549,11591,1.769888533,Exceeded,5042,Planning,Approved,13
C-1537,Contributor,Prismly,04-12-2024,28-01-2026,Finance,Critical,26,Critical,320,170,53.34,2880,4024,1.397222222,Exceeded,1144,Negotiation,Pending,12
C-1538,Collaborator,Salesforce,10-09-2024,07-01-2027,Finance,High,370,Normal,98,83,84.69,1406,769,0.546941679,Healthy,-637,Execution,Approved,3
C-1539,Contributor,Salesforce,02-06-2025,23-09-2026,Finance,High,264,Normal,320,73,22.91,570,576,1.010526316,Exceeded,6,Approval,Pending,16
C-1540,Contributor,Microsoft,10-10-2025,15-10-2026,IT,Medium,286,Normal,182,111,61.02,2011,1433,0.712580806,Healthy,-578,Planning,Pending,5
C-1541,Full,Salesforce,30-05-2025,30-05-2026,Procurement,Critical,148,Planning,210,139,66.24,4749,6390,1.345546431,Exceeded,1641,Execution,Approved,14
C-1542,Full,Salesforce,08-11-2023,06-02-2026,Finance,Critical,35,Warning,210,42,20.29,4189,2109,0.503461447,Healthy,-2080,Planning,Pending,17
C-1543,Collaborator,Nexaflow,07-06-2024,28-04-2026,Procurement,Critical,116,Planning,157,128,82.1,743,690,0.928667564,Near Limit,-53,Execution,Approved,11
C-1544,Collaborator,Prismly,31-01-2025,06-05-2026,Finance,Critical,124,Planning,157,111,71.27,260,330,1.269230769,Exceeded,70,Approval,Approved,14
C-1545,Collaborator,Atlassify,26-10-2023,10-03-2026,IT,High,67,Warning,157,127,81.34,1045,1055,1.009569378,Exceeded,10,Execution,Pending,13
C-1546,Collaborator,Microsoft,03-01-2025,24-03-2026,Procurement,High,81,Warning,161,123,76.61,1473,1011,0.686354379,Healthy,-462,Approval,Approved,9
C-1547,Contributor,Microsoft,23-09-2024,10-03-2026,Finance,Critical,67,Warning,182,131,72.31,3267,2342,0.716865626,Healthy,-925,Planning,Pending,7
C-1548,Collaborator,Nexaflow,05-06-2023,01-03-2026,Procurement,Medium,58,Warning,245,193,78.84,5010,4482,0.894610778,Near Limit,-528,Negotiation,Pending,10
C-1549,Collaborator,Prismly,25-09-2023,10-09-2026,IT,Critical,251,Normal,157,135,86.56,328,209,0.637195122,Healthy,-119,Planning,Pending,10
C-1550,Collaborator,Cloudora,23-06-2024,23-12-2026,IT,Critical,355,Normal,245,199,81.32,2552,2485,0.973746082,Near Limit,-67,Execution,Approved,14
C-1551,Collaborator,Nexaflow,11-01-2024,26-08-2026,Finance,Critical,236,Normal,157,99,63.44,1583,2319,1.464939987,Exceeded,736,Approval,Approved,17
C-1552,Contributor,Microsoft,17-07-2025,30-10-2026,Finance,Critical,301,Normal,182,119,65.24,4134,2247,0.543541364,Healthy,-1887,Negotiation,Pending,6
C-1553,Collaborator,Nexaflow,18-10-2023,17-01-2026,Finance,Medium,15,Critical,245,174,71.1,6005,5814,0.968193172,Near Limit,-191,Execution,Pending,15
C-1554,Contributor,Microsoft,16-08-2024,23-10-2026,Procurement,High,294,Normal,182,23,12.88,2154,704,0.326833798,Healthy,-1450,Planning,Pending,6
C-1555,Contributor,Microsoft,08-03-2025,05-09-2026,Procurement,High,246,Normal,182,169,92.98,3143,1110,0.353165765,Healthy,-2033,Planning,Approved,6
C-1556,Collaborator,Atlassify,02-04-2023,16-01-2026,Finance,Medium,14,Critical,157,123,78.34,3149,1238,0.39314068,Healthy,-1911,Approval,Approved,9
C-1557,Collaborator,Databridge,02-07-2024,24-02-2026,Finance,Critical,53,Warning,245,215,87.75,480,203,0.422916667,Healthy,-277,Approval,Approved,3
C-1558,Contributor,Microsoft,15-11-2025,13-12-2026,Procurement,High,345,Normal,182,122,67.16,737,252,0.34192673,Healthy,-485,Planning,Approved,11
C-1559,Collaborator,Databridge,07-04-2025,21-05-2026,Finance,High,139,Planning,157,122,77.77,6243,6024,0.964920711,Near Limit,-219,Execution,Pending,13
C-1560,Contributor,Salesforce,05-05-2023,22-03-2026,Procurement,Critical,79,Warning,320,195,61.16,7102,4791,0.674598705,Healthy,-2311,Execution,Pending,10
C-1561,Collaborator,Microsoft,20-11-2023,15-01-2026,Procurement,Critical,13,Critical,161,140,87.16,2876,2736,0.95132128,Near Limit,-140,Approval,Approved,17
C-1562,Collaborator,Microsoft,19-10-2024,21-04-2026,IT,Medium,109,Planning,161,123,76.67,1012,444,0.438735178,Healthy,-568,Execution,Approved,6
C-1563,Contributor,Microsoft,11-08-2023,07-08-2026,Finance,Critical,217,Normal,182,127,69.96,3038,2726,0.897300856,Near Limit,-312,Planning,Pending,6
C-1564,Collaborator,Cloudora,28-07-2023,02-03-2026,Procurement,Critical,59,Warning,98,98,100,3380,3414,1.010059172,Exceeded,34,Execution,Pending,4
C-1565,Collaborator,Microsoft,29-05-2025,09-02-2027,Procurement,Critical,403,Normal,161,112,69.48,3524,1797,0.509931896,Healthy,-1727,Execution,Pending,7
C-1566,Full,Salesforce,03-12-2024,20-07-2026,Finance,Medium,199,Normal,210,161,77.1,1373,1342,0.977421704,Near Limit,-31,Execution,Pending,5
C-1567,Collaborator,Microsoft,16-04-2025,24-02-2027,Finance,High,418,Normal,161,114,70.97,558,503,0.901433692,Near Limit,-55,Planning,Pending,15
C-1568,Collaborator,Prismly,12-06-2024,28-05-2026,Finance,Critical,146,Planning,245,233,94.91,4993,2940,0.588824354,Healthy,-2053,Planning,Pending,10
C-1569,Collaborator,Microsoft,02-05-2023,06-04-2026,IT,High,94,Planning,161,118,73.33,3132,1320,0.421455939,Healthy,-1812,Planning,Pending,13
C-1570,Collaborator,Nexaflow,09-07-2024,10-12-2026,Finance,Critical,342,Normal,157,110,70.38,312,236,0.756410256,Healthy,-76,Planning,Pending,3
C-1571,Collaborator,Microsoft,20-05-2025,10-08-2026,IT,High,220,Normal,161,144,89.58,3772,3810,1.010074231,Exceeded,38,Planning,Pending,9
C-1572,Full,AWS,22-11-2023,17-11-2026,IT,Critical,319,Normal,260,31,12.23,3688,3312,0.898047722,Near Limit,-376,Approval,Pending,6
C-1573,Collaborator,Veloxa,30-06-2025,13-10-2026,IT,Medium,284,Normal,245,48,19.74,3923,3744,0.954371654,Near Limit,-179,Negotiation,Pending,10
C-1574,Collaborator,Salesforce,24-01-2025,11-11-2026,IT,Critical,313,Normal,98,80,81.63,346,100,0.289017341,Healthy,-246,Negotiation,Pending,11
C-1575,Contributor,AWS,28-10-2024,07-02-2026,IT,High,36,Warning,145,127,87.79,610,286,0.468852459,Healthy,-324,Planning,Pending,11
C-1576,Collaborator,Nexaflow,27-08-2025,14-01-2027,Finance,Medium,377,Normal,245,151,61.7,3232,2296,0.71039604,Healthy,-936,Planning,Pending,16
C-1577,Collaborator,AWS,25-04-2023,21-04-2026,Procurement,Medium,109,Planning,161,34,21.59,1112,661,0.59442446,Healthy,-451,Planning,Pending,8
C-1578,Contributor,Microsoft,28-12-2023,29-11-2026,Finance,High,331,Normal,182,147,80.76,3071,568,0.18495604,Healthy,-2503,Planning,Pending,5
C-1579,Collaborator,Databridge,04-10-2024,04-07-2026,IT,High,183,Normal,245,159,65.08,7041,7111,1.00994177,Exceeded,70,Planning,Approved,10
C-1580,Contributor,Microsoft,16-04-2025,21-12-2026,Finance,Medium,353,Normal,182,126,69.46,4289,2121,0.494520867,Healthy,-2168,Planning,Pending,8
C-1581,Contributor,Microsoft,02-10-2023,16-08-2026,IT,Medium,226,Normal,182,137,75.22,2648,546,0.206193353,Healthy,-2102,Execution,Approved,11
C-1582,Contributor,Microsoft,24-09-2023,15-01-2026,Procurement,Critical,13,Critical,182,149,81.74,1340,750,0.559701493,Healthy,-590,Approval,Approved,16
C-1583,Collaborator,Nexaflow,06-05-2024,27-03-2026,Procurement,High,84,Warning,245,177,72.41,5097,1552,0.304492839,Healthy,-3545,Planning,Pending,16
C-1584,Collaborator,Nexaflow,06-04-2024,06-12-2026,IT,High,338,Normal,98,93,95.71,1900,1869,0.983684211,Near Limit,-31,Execution,Approved,17
C-1585,Collaborator,Cloudora,16-08-2023,15-06-2026,Procurement,Medium,164,Planning,245,185,75.58,1735,293,0.168876081,Healthy,-1442,Planning,Pending,12
C-1586,Collaborator,Veloxa,23-03-2024,10-09-2026,IT,High,251,Normal,245,162,65.93,4518,3677,0.813855688,Near Limit,-841,Planning,Approved,16
C-1587,Contributor,Salesforce,13-06-2024,22-08-2026,Finance,Medium,232,Normal,320,274,85.84,5049,4576,0.906318083,Near Limit,-473,Planning,Pending,16
C-1588,Collaborator,Microsoft,07-09-2024,01-05-2026,Procurement,Critical,119,Planning,161,134,83.62,1865,983,0.527077748,Healthy,-882,Negotiation,Pending,10
C-1589,Collaborator,Prismly,09-10-2023,11-10-2026,Procurement,Critical,282,Normal,98,79,81.43,6183,29996,4.85136665,Exceeded,23813,Approval,Pending,10
C-1590,Collaborator,Nexaflow,14-10-2023,19-03-2026,Finance,High,76,Warning,245,175,71.55,4133,1875,0.453665618,Healthy,-2258,Planning,Approved,10
C-1591,Collaborator,Veloxa,14-06-2024,02-05-2026,IT,Medium,120,Planning,245,66,27.19,2001,878,0.43878061,Healthy,-1123,Planning,Pending,3
C-1592,Collaborator,Microsoft,06-12-2025,20-12-2026,IT,High,352,Normal,161,120,74.75,4665,4615,0.989281886,Near Limit,-50,Planning,Pending,9
C-1593,Collaborator,Nexaflow,29-08-2023,13-02-2026,Procurement,High,42,Warning,157,116,74.27,1548,1269,0.819767442,Near Limit,-279,Planning,Approved,10
C-1594,Collaborator,Atlassify,04-09-2024,28-03-2026,Procurement,High,85,Warning,245,176,71.71,451,127,0.281596452,Healthy,-324,Execution,Approved,16
C-1595,Collaborator,Atlassify,13-12-2024,08-11-2026,Procurement,Medium,310,Normal,157,123,78.79,2827,1451,0.513264945,Healthy,-1376,Planning,Pending,8
C-1596,Full,Microsoft,26-04-2025,28-12-2026,IT,Medium,360,Normal,210,142,67.86,5509,2789,0.50626248,Healthy,-2720,Planning,Pending,16
C-1597,Collaborator,Microsoft,17-01-2025,26-10-2026,Procurement,Medium,297,Normal,161,161,100,4142,1970,0.475615645,Healthy,-2172,Execution,Approved,14
C-1598,Full,Salesforce,20-05-2025,07-09-2026,Finance,Critical,248,Normal,210,139,66.38,249,111,0.445783133,Healthy,-138,Negotiation,Pending,15
C-1599,Contributor,AWS,25-05-2024,05-06-2026,Finance,Critical,154,Planning,182,153,83.94,2779,2807,1.010075567,Exceeded,28,Execution,Pending,14
C-1600,Contributor,Microsoft,23-06-2024,20-11-2026,IT,Critical,322,Normal,182,142,78.07,8618,12982,1.506381991,Exceeded,4364,Negotiation,Approved,12
C-1601,Full,AWS,23-10-2024,31-12-2026,Finance,Medium,363,Normal,260,184,71.04,2373,1401,0.590391909,Healthy,-972,Approval,Pending,9
C-1602,Contributor,AWS,09-08-2024,19-04-2026,Finance,Medium,107,Planning,145,127,87.79,4682,3159,0.674711662,Healthy,-1523,Planning,Pending,10
C-1603,Full,AWS,17-02-2024,28-03-2026,Procurement,High,85,Warning,260,260,100,1027,641,0.624148004,Healthy,-386,Negotiation,Pending,6
C-1604,Full,Microsoft,22-01-2025,14-03-2026,Finance,High,71,Warning,210,152,72.38,11066,2542,0.229712633,Healthy,-8524,Approval,Approved,10
C-1605,Collaborator,Salesforce,08-09-2023,12-05-2026,Procurement,Critical,130,Planning,245,170,69.35,227,229,1.008810573,Exceeded,2,Negotiation,Pending,12
C-1606,Collaborator,Prismly,03-07-2023,22-06-2026,Finance,High,171,Planning,157,113,72.36,649,215,0.331278891,Healthy,-434,Planning,Pending,11
C-1607,Collaborator,Microsoft,04-03-2024,23-12-2026,Finance,Critical,355,Normal,161,132,82.07,2808,1934,0.688746439,Healthy,-874,Negotiation,Pending,7
C-1608,Collaborator,Microsoft,02-02-2024,17-02-2026,IT,Medium,46,Warning,161,114,71.09,3981,3304,0.829942226,Near Limit,-677,Execution,Pending,9
C-1609,Full,Salesforce,16-07-2023,22-05-2026,Finance,High,140,Planning,210,148,70.57,2487,1555,0.625251307,Healthy,-932,Planning,Pending,5
C-1610,Collaborator,Salesforce,16-09-2024,28-04-2026,Finance,Medium,116,Planning,98,77,79.18,2564,691,0.26950078,Healthy,-1873,Planning,Pending,6
C-1611,Contributor,Microsoft,31-10-2024,28-12-2026,Procurement,Critical,360,Normal,182,129,70.89,2252,397,0.176287744,Healthy,-1855,Planning,Pending,6
C-1612,Contributor,AWS,27-07-2024,08-09-2026,IT,High,249,Normal,145,118,81.72,302,272,0.900662252,Near Limit,-30,Planning,Approved,17
C-1613,Collaborator,Cloudora,28-01-2025,25-09-2026,Procurement,High,266,Normal,245,218,88.89,351,347,0.988603989,Near Limit,-4,Planning,Pending,5
C-1614,Collaborator,Microsoft,07-04-2024,06-05-2026,Finance,High,124,Planning,161,147,91.25,3687,3503,0.950094928,Near Limit,-184,Planning,Pending,17
C-1615,Collaborator,Microsoft,10-06-2024,01-07-2026,Finance,Medium,180,Planning,161,27,16.94,4374,1997,0.4565615,Healthy,-2377,Approval,Pending,4
C-1616,Full,Salesforce,29-03-2025,03-07-2026,IT,High,182,Normal,210,31,15.1,333,175,0.525525526,Healthy,-158,Approval,Pending,5
C-1617,Contributor,Microsoft,15-05-2024,27-11-2026,Finance,High,329,Normal,182,133,73.19,5541,13651,2.463634723,Exceeded,8110,Approval,Pending,9
C-1618,Collaborator,Nexaflow,01-08-2024,25-11-2026,IT,Critical,327,Normal,245,149,60.89,2974,3886,1.3066577,Exceeded,912,Planning,Approved,4
C-1619,Full,Microsoft,28-12-2023,18-12-2026,IT,High,350,Normal,260,198,76.19,1589,1272,0.800503461,Near Limit,-317,Execution,Approved,7
C-1620,Contributor,Salesforce,03-06-2023,31-05-2026,Procurement,Medium,149,Planning,320,196,61.25,396,374,0.944444444,Near Limit,-22,Planning,Pending,15
C-1621,Collaborator,Prismly,29-01-2024,14-10-2026,Procurement,Medium,285,Normal,245,183,74.52,416,243,0.584134615,Healthy,-173,Execution,Pending,4
C-1622,Full,AWS,19-09-2023,04-01-2026,Procurement,High,2,Critical,260,201,77.35,489,139,0.284253579,Healthy,-350,Negotiation,Pending,10
C-1623,Contributor,Microsoft,26-01-2023,21-01-2026,IT,High,19,Critical,182,146,80.32,5997,1308,0.218109055,Healthy,-4689,Negotiation,Pending,7
C-1624,Collaborator,Microsoft,10-08-2025,18-11-2026,IT,Medium,320,Normal,161,138,85.61,4275,4477,1.047251462,Exceeded,202,Negotiation,Approved,10
C-1625,Collaborator,Prismly,11-03-2025,27-09-2026,Finance,Medium,268,Normal,157,129,82.36,5427,1996,0.367790676,Healthy,-3431,Execution,Approved,7
C-1626,Contributor,Microsoft,07-03-2025,23-09-2026,Finance,High,264,Normal,182,129,70.72,7737,5342,0.690448494,Healthy,-2395,Execution,Approved,6
C-1627,Contributor,Microsoft,30-12-2024,25-02-2027,Procurement,Critical,419,Normal,182,132,72.75,370,193,0.521621622,Healthy,-177,Planning,Pending,16
C-1628,Collaborator,Microsoft,31-01-2026,25-02-2027,Finance,Medium,419,Normal,161,120,74.88,238,48,0.201680672,Healthy,-190,Negotiation,Pending,5
C-1629,Collaborator,Microsoft,09-12-2024,07-07-2026,Procurement,Low,186,Normal,161,130,80.71,1823,1122,0.615469007,Healthy,-701,Negotiation,Pending,13
C-1630,Collaborator,Cloudora,14-03-2023,02-03-2026,IT,High,59,Warning,245,204,83.19,3662,752,0.205352267,Healthy,-2910,Planning,Approved,8
C-1631,Collaborator,Microsoft,25-11-2023,15-01-2026,Finance,High,13,Critical,161,141,87.53,2442,1065,0.436117936,Healthy,-1377,Approval,Approved,11
C-1632,Collaborator,Prismly,27-04-2024,16-07-2026,Finance,Critical,195,Normal,245,169,68.86,1670,1222,0.731736527,Healthy,-448,Execution,Pending,16
C-1633,Contributor,Microsoft,25-03-2024,19-10-2026,IT,Medium,290,Normal,182,137,75.33,627,605,0.964912281,Near Limit,-22,Planning,Approved,3
C-1634,Collaborator,Atlassify,14-07-2024,15-05-2026,IT,Critical,133,Planning,245,58,23.61,418,309,0.73923445,Healthy,-109,Approval,Pending,16
C-1635,Collaborator,Microsoft,19-12-2023,06-04-2026,IT,Medium,94,Planning,161,124,77.23,218,93,0.426605505,Healthy,-125,Planning,Pending,9
C-1636,Collaborator,Nexaflow,28-05-2023,08-05-2026,Procurement,Critical,126,Planning,245,213,86.94,3628,3241,0.893329658,Near Limit,-387,Planning,Pending,14
C-1637,Contributor,AWS,01-04-2024,12-12-2026,Finance,Medium,344,Normal,145,131,90.69,4010,2693,0.671571072,Healthy,-1317,Execution,Approved,6
C-1638,Collaborator,Atlassify,11-06-2024,19-06-2026,IT,High,168,Planning,245,188,76.52,1161,576,0.496124031,Healthy,-585,Approval,Pending,3
C-1639,Collaborator,Microsoft,10-09-2025,19-01-2027,Procurement,High,382,Normal,161,39,24.57,656,385,0.586890244,Healthy,-271,Execution,Approved,16
C-1640,Full,Salesforce,28-09-2023,05-07-2026,Finance,Medium,184,Normal,210,142,67.9,5249,1251,0.238331111,Healthy,-3998,Execution,Approved,9
C-1641,Full,Salesforce,23-11-2025,25-01-2027,Procurement,Critical,388,Normal,210,164,78.52,3866,1830,0.473357475,Healthy,-2036,Negotiation,Pending,12
C-1642,Collaborator,Salesforce,29-09-2024,20-08-2026,Finance,Medium,230,Normal,98,85,87.04,4238,3809,0.898773006,Near Limit,-429,Approval,Approved,6
C-1643,Collaborator,Prismly,24-03-2024,10-06-2026,IT,Medium,159,Planning,245,183,74.85,9450,8267,0.874814815,Near Limit,-1183,Negotiation,Pending,15
C-1644,Contributor,Microsoft,03-02-2025,15-07-2026,Finance,Critical,194,Normal,182,142,78.34,4993,1324,0.26517124,Healthy,-3669,Negotiation,Pending,14
C-1645,Collaborator,Nexaflow,13-10-2025,09-01-2027,Finance,Critical,372,Normal,157,127,81.02,2179,4388,2.013767783,Exceeded,2209,Negotiation,Pending,17
C-1646,Collaborator,Prismly,08-12-2024,16-08-2026,Finance,Critical,226,Normal,245,157,64.27,2468,2270,0.919773096,Near Limit,-198,Execution,Approved,13
C-1647,Collaborator,Databridge,02-01-2025,20-05-2026,IT,Critical,138,Planning,245,150,61.42,353,234,0.662889518,Healthy,-119,Approval,Pending,11
C-1648,Collaborator,Nexaflow,07-02-2024,28-01-2027,Finance,Critical,391,Normal,157,105,67.13,1474,895,0.607191316,Healthy,-579,Planning,Approved,15
C-1649,Collaborator,Veloxa,14-11-2024,06-07-2026,Finance,Medium,185,Normal,245,189,77.21,180,128,0.711111111,Healthy,-52,Approval,Pending,12
C-1650,Collaborator,Veloxa,14-08-2024,25-01-2026,Procurement,Critical,23,Critical,245,192,78.35,264,221,0.837121212,Near Limit,-43,Negotiation,Approved,7
C-1651,Collaborator,Microsoft,18-11-2024,01-05-2026,Procurement,High,119,Planning,161,118,73.57,2128,1222,0.57424812,Healthy,-906,Execution,Approved,8
C-1652,Contributor,Microsoft,23-08-2024,15-06-2026,Procurement,High,164,Planning,182,162,88.87,3626,1220,0.336458908,Healthy,-2406,Approval,Pending,6
C-1653,Collaborator,Atlassify,25-11-2023,02-03-2026,Procurement,Critical,59,Warning,245,187,76.48,669,538,0.804185351,Near Limit,-131,Planning,Pending,9
C-1654,Collaborator,Microsoft,01-11-2024,20-03-2026,IT,Medium,77,Warning,161,122,76.05,8353,3380,0.404645038,Healthy,-4973,Planning,Pending,6
C-1655,Collaborator,Microsoft,28-03-2025,01-02-2027,Finance,Critical,395,Normal,161,113,70.6,1652,829,0.501815981,Healthy,-823,Approval,Approved,15
C-1656,Contributor,Microsoft,30-12-2023,10-01-2026,Finance,Medium,8,Critical,182,174,95.39,3716,1375,0.370021529,Healthy,-2341,Approval,Pending,7
C-1657,Contributor,AWS,28-08-2024,06-02-2027,IT,Medium,400,Normal,145,119,82.62,837,845,1.009557945,Exceeded,8,Execution,Approved,9
C-1658,Contributor,AWS,23-01-2025,18-10-2026,IT,Critical,289,Normal,145,98,68.14,2481,5996,2.416767432,Exceeded,3515,Approval,Approved,13
C-1659,Collaborator,Microsoft,17-06-2025,15-01-2027,Procurement,High,378,Normal,161,125,77.92,1372,1342,0.978134111,Near Limit,-30,Planning,Pending,5
C-1660,Collaborator,Atlassify,10-10-2024,23-05-2026,Finance,High,141,Planning,157,113,72.17,6804,1952,0.286890065,Healthy,-4852,Negotiation,Pending,11
C-1661,Contributor,Microsoft,29-03-2024,01-04-2026,Finance,High,89,Warning,182,148,81.25,8841,8018,0.906910983,Near Limit,-823,Planning,Pending,6
C-1662,Collaborator,Microsoft,29-08-2024,20-03-2026,Procurement,High,77,Warning,161,130,80.89,180,27,0.15,Healthy,-153,Planning,Pending,10
C-1663,Collaborator,Veloxa,27-03-2025,26-01-2027,Procurement,Critical,389,Normal,245,182,74.11,2739,993,0.362541073,Healthy,-1746,Execution,Pending,8
C-1664,Full,Salesforce,20-11-2025,23-11-2026,Finance,Medium,325,Normal,210,147,70.1,2773,1612,0.58131987,Healthy,-1161,Planning,Pending,12
C-1665,Collaborator,Microsoft,07-12-2023,21-04-2026,Procurement,High,109,Planning,161,137,85.48,1933,716,0.370408691,Healthy,-1217,Execution,Approved,16
C-1666,Contributor,Microsoft,18-11-2025,02-12-2026,Finance,High,334,Normal,182,141,77.8,3914,1201,0.306847215,Healthy,-2713,Negotiation,Pending,4
C-1667,Collaborator,Cloudora,19-04-2025,18-07-2026,IT,Medium,197,Normal,245,222,90.44,350,152,0.434285714,Healthy,-198,Planning,Approved,4
C-1668,Contributor,Microsoft,24-11-2024,18-09-2026,Procurement,Critical,259,Normal,182,140,76.97,3152,1612,0.51142132,Healthy,-1540,Planning,Pending,5
C-1669,Contributor,Microsoft,13-12-2024,10-05-2026,IT,High,128,Planning,182,166,91.23,1763,1172,0.66477595,Healthy,-591,Execution,Pending,10
C-1670,Collaborator,Prismly,27-02-2024,02-05-2026,IT,Medium,120,Planning,245,187,76.48,6888,4868,0.706736353,Healthy,-2020,Negotiation,Pending,8
C-1671,Contributor,AWS,16-08-2024,23-02-2027,Procurement,Critical,417,Normal,182,164,90.35,426,430,1.009389671,Exceeded,4,Negotiation,Pending,5
C-1672,Contributor,Microsoft,09-08-2024,30-10-2026,Procurement,High,301,Normal,182,129,71.11,6977,6355,0.910849936,Near Limit,-622,Negotiation,Pending,15
C-1673,Contributor,Microsoft,02-07-2024,05-03-2026,IT,High,62,Warning,182,142,78.18,2227,736,0.330489448,Healthy,-1491,Planning,Pending,17
C-1674,Collaborator,Microsoft,14-09-2023,20-07-2026,Finance,High,199,Normal,161,25,15.57,1282,1295,1.010140406,Exceeded,13,Planning,Approved,4
